상품명,발급년도,월,주택유형,지역,건수,보증금액  
전세보증금반환보증,2024,03,아파트,울산,807,1.63E+11
전세보증금반환보증,2024,03,아파트,인천,4962,1.23E+12
전세보증금반환보증,2024,03,아파트,전남,500,91940450000
전세보증금반환보증,2024,03,아파트,전북,852,1.71E+11
전세보증금반환보증,2024,03,아파트,제주,215,45499000000
전세보증금반환보증,2024,03,아파트,충남,1338,2.53E+11
전세보증금반환보증,2024,03,아파트,충북,1098,2.35E+11
전세보증금반환보증,2024,03,연립주택,강원,4,296000000
전세보증금반환보증,2024,03,연립주택,경기,247,53504205000
전세보증금반환보증,2024,03,연립주택,경남,11,1448500000
전세보증금반환보증,2024,03,연립주택,경북,4,429000000
전세보증금반환보증,2024,03,연립주택,광주,12,2162200000
전세보증금반환보증,2024,03,연립주택,대구,8,936000000
전세보증금반환보증,2024,03,연립주택,대전,6,709000000
전세보증금반환보증,2024,03,연립주택,부산,24,3405000000
전세보증금반환보증,2024,03,연립주택,서울,365,75334300000
전세보증금반환보증,2024,03,연립주택,울산,2,305000000
전세보증금반환보증,2024,03,연립주택,인천,69,11576250000
전세보증금반환보증,2024,03,연립주택,전남,4,920000000
전세보증금반환보증,2024,03,연립주택,전북,1,90000000
전세보증금반환보증,2024,03,연립주택,제주,71,13891500000
전세보증금반환보증,2024,03,연립주택,충남,7,597000000
전세보증금반환보증,2024,03,연립주택,충북,4,355000000
전세보증금반환보증,2024,03,오피스텔,강원,42,4015900000
전세보증금반환보증,2024,03,오피스텔,경기,4537,8.13E+11
전세보증금반환보증,2024,03,오피스텔,경남,119,15213923000
전세보증금반환보증,2024,03,오피스텔,경북,31,2652200000
전세보증금반환보증,2024,03,오피스텔,광주,155,20290118000
전세보증금반환보증,2024,03,오피스텔,대구,222,31953400000
전세보증금반환보증,2024,03,오피스텔,대전,71,10998450000
전세보증금반환보증,2024,03,오피스텔,부산,794,1.07E+11
전세보증금반환보증,2024,03,오피스텔,서울,6127,1.28E+12
전세보증금반환보증,2024,03,오피스텔,세종,34,2676700000
전세보증금반환보증,2024,03,오피스텔,울산,75,8888640000
전세보증금반환보증,2024,03,오피스텔,인천,1973,2.82E+11
전세보증금반환보증,2024,03,오피스텔,전남,58,5840800000
전세보증금반환보증,2024,03,오피스텔,전북,34,5562200000
전세보증금반환보증,2024,03,오피스텔,제주,63,9545500000
전세보증금반환보증,2024,03,오피스텔,충남,171,29793800000
전세보증금반환보증,2024,03,오피스텔,충북,40,4690000000
전세보증금반환보증,2024,06,노인복지주택,경기,1,670000000
전세보증금반환보증,2024,06,다세대주택,서울,8242,1.72E+12
전세보증금반환보증,2024,06,다세대주택,부산,234,23969300000
전세보증금반환보증,2024,06,다세대주택,대구,33,3698000000
전세보증금반환보증,2024,06,다세대주택,인천,810,71423930000
전세보증금반환보증,2024,06,다세대주택,광주,1,85000000
전세보증금반환보증,2024,06,다세대주택,대전,17,2076700000
전세보증금반환보증,2024,06,다세대주택,울산,13,1558085000
전세보증금반환보증,2024,06,다세대주택,세종,1,50000000
전세보증금반환보증,2024,06,다세대주택,경기,1844,2.69E+11
전세보증금반환보증,2024,06,다세대주택,강원,5,602000000
전세보증금반환보증,2024,06,다세대주택,충북,2,157000000
전세보증금반환보증,2024,06,다세대주택,충남,10,772000000
전세보증금반환보증,2024,06,다세대주택,전북,4,306000000
전세보증금반환보증,2024,06,다세대주택,전남,5,844000000
전세보증금반환보증,2024,06,다세대주택,경북,9,982000000
전세보증금반환보증,2024,06,다세대주택,경남,18,1546270000
전세보증금반환보증,2024,06,다세대주택,제주,63,11331650000
전세보증금반환보증,2024,06,다가구주택,서울,839,1.57E+11
전세보증금반환보증,2024,06,다가구주택,부산,4,265000000
전세보증금반환보증,2024,06,다가구주택,대구,42,4043900000
전세보증금반환보증,2024,06,다가구주택,인천,121,17334500000
전세보증금반환보증,2024,06,다가구주택,광주,16,1115000000
전세보증금반환보증,2024,06,다가구주택,대전,25,2059000000
전세보증금반환보증,2024,06,다가구주택,울산,24,1898000000
전세보증금반환보증,2024,06,다가구주택,세종,1,100000000
전세보증금반환보증,2024,06,다가구주택,경기,960,1.81E+11
전세보증금반환보증,2024,06,다가구주택,강원,14,1430000000
전세보증금반환보증,2024,06,다가구주택,충북,25,1960500000
전세보증금반환보증,2024,06,다가구주택,충남,16,1018000000
전세보증금반환보증,2024,06,다가구주택,전북,51,4056000000
전세보증금반환보증,2024,06,다가구주택,전남,2,390000000
전세보증금반환보증,2024,06,다가구주택,경북,15,1155000000
전세보증금반환보증,2024,06,다가구주택,경남,55,5043000000
전세보증금반환보증,2024,06,다가구주택,제주,8,795000000
전세보증금반환보증,2024,06,다중주택,서울,15,1684000000
전세보증금반환보증,2024,06,다중주택,경기,4,945500000
전세보증금반환보증,2024,06,다중주택,전북,1,80000000
전세보증금반환보증,2024,06,다중주택,전남,1,40000000
전세보증금반환보증,2024,06,단독주택,서울,333,60264450000
전세보증금반환보증,2024,06,단독주택,부산,21,1777000000
전세보증금반환보증,2024,06,단독주택,대구,22,2010000000
전세보증금반환보증,2024,06,단독주택,인천,42,6004500000
전세보증금반환보증,2024,06,단독주택,광주,5,615000000
전세보증금반환보증,2024,06,단독주택,대전,5,522000000
전세보증금반환보증,2024,06,단독주택,울산,8,580000000
전세보증금반환보증,2024,06,단독주택,경기,368,66468870000
전세보증금반환보증,2024,06,단독주택,강원,7,847000000
전세보증금반환보증,2024,06,단독주택,충북,7,675000000
전세보증금반환보증,2024,06,단독주택,충남,5,701000000
전세보증금반환보증,2024,06,단독주택,전북,5,283000000
전세보증금반환보증,2024,06,단독주택,전남,2,390000000
전세보증금반환보증,2024,06,단독주택,경북,10,1107000000
전세보증금반환보증,2024,06,단독주택,경남,31,3310000000
전세보증금반환보증,2024,06,단독주택,제주,8,1502000000
전세보증금반환보증,2024,06,아파트,서울,6950,2.46E+12
전세보증금반환보증,2024,06,아파트,부산,3248,7.07E+11
전세보증금반환보증,2024,06,아파트,대구,1534,3.31E+11
전세보증금반환보증,2024,06,아파트,인천,5440,1.34E+12
전세보증금반환보증,2024,06,아파트,광주,844,1.8E+11
전세보증금반환보증,2024,06,아파트,대전,1029,2.41E+11
전세보증금반환보증,2024,06,아파트,울산,778,1.6E+11
전세보증금반환보증,2024,06,아파트,세종,608,1.28E+11
전세보증금반환보증,2024,06,아파트,경기,17484,4.98E+12
전세보증금반환보증,2024,06,아파트,강원,744,1.42E+11
전세보증금반환보증,2024,06,아파트,충북,1049,2.22E+11
전세보증금반환보증,2024,06,아파트,충남,1263,2.3E+11
전세보증금반환보증,2024,06,아파트,전북,821,1.66E+11
전세보증금반환보증,2024,06,아파트,전남,380,69959450000
전세보증금반환보증,2024,06,아파트,경북,1274,2.31E+11
전세보증금반환보증,2024,06,아파트,경남,2349,4.39E+11
전세보증금반환보증,2024,06,아파트,제주,130,28654900000
전세보증금반환보증,2024,06,연립주택,서울,412,90732200000
전세보증금반환보증,2024,06,연립주택,부산,19,2314000000
전세보증금반환보증,2024,06,연립주택,대구,6,598000000
전세보증금반환보증,2024,06,연립주택,인천,92,15013800000
전세보증금반환보증,2024,06,연립주택,광주,11,2388500000
전세보증금반환보증,2024,06,연립주택,대전,5,678000000
전세보증금반환보증,2024,06,연립주택,울산,7,1348000000
전세보증금반환보증,2024,06,연립주택,경기,285,61261780000
전세보증금반환보증,2024,06,연립주택,강원,5,800000000
전세보증금반환보증,2024,06,연립주택,충북,4,367000000
전세보증금반환보증,2024,06,연립주택,충남,4,284000000
전세보증금반환보증,2024,06,연립주택,전북,4,1010000000
전세보증금반환보증,2024,06,연립주택,전남,6,1455000000
전세보증금반환보증,2024,06,연립주택,경북,5,578000000
전세보증금반환보증,2024,06,연립주택,경남,12,1477900000
전세보증금반환보증,2024,06,연립주택,제주,38,7578500000
전세보증금반환보증,2024,06,오피스텔,서울,5762,1.23E+12
전세보증금반환보증,2024,06,오피스텔,부산,772,1.09E+11
전세보증금반환보증,2024,06,오피스텔,대구,262,38502400000
전세보증금반환보증,2024,06,오피스텔,인천,1916,2.79E+11
전세보증금반환보증,2024,06,오피스텔,광주,153,20905808000
전세보증금반환보증,2024,06,오피스텔,대전,46,8698057000
전세보증금반환보증,2024,06,오피스텔,울산,87,11005200000
전세보증금반환보증,2024,06,오피스텔,세종,24,1756520000
전세보증금반환보증,2024,06,오피스텔,경기,4278,8.05E+11
전세보증금반환보증,2024,06,오피스텔,강원,24,2222500000
전세보증금반환보증,2024,06,오피스텔,충북,46,5233500000
전세보증금반환보증,2024,06,오피스텔,충남,159,28359100000
전세보증금반환보증,2024,06,오피스텔,전북,42,6718000000
전세보증금반환보증,2024,06,오피스텔,전남,50,5018500000
전세보증금반환보증,2024,06,오피스텔,경북,35,3380000000
전세보증금반환보증,2024,06,오피스텔,경남,126,16616720000
전세보증금반환보증,2024,06,오피스텔,제주,49,8584200000
전세보증금반환보증,2024,09,노인복지주택,경기,1,480000000
전세보증금반환보증,2024,09,다세대주택,서울,7603,1.61E+12
전세보증금반환보증,2024,09,다세대주택,부산,278,28238400000
전세보증금반환보증,2024,09,다세대주택,대구,24,2472600000
전세보증금반환보증,2024,09,다세대주택,인천,788,67557625000
전세보증금반환보증,2024,09,다세대주택,광주,7,824000000
전세보증금반환보증,2024,09,다세대주택,대전,14,1375800000
전세보증금반환보증,2024,09,다세대주택,울산,14,1171600000
전세보증금반환보증,2024,09,다세대주택,세종,2,202000000
전세보증금반환보증,2024,09,다세대주택,경기,1777,2.72E+11
전세보증금반환보증,2024,09,다세대주택,강원,11,1593000000
전세보증금반환보증,2024,09,다세대주택,충북,6,586000000
전세보증금반환보증,2024,09,다세대주택,충남,8,802000000
전세보증금반환보증,2024,09,다세대주택,전북,3,265000000
전세보증금반환보증,2024,09,다세대주택,전남,5,559500000
전세보증금반환보증,2024,09,다세대주택,경북,20,2022900000
전세보증금반환보증,2024,09,다세대주택,경남,21,1929870000
전세보증금반환보증,2024,09,다세대주택,제주,51,10233500000
전세보증금반환보증,2024,09,다가구주택,서울,749,1.41E+11
전세보증금반환보증,2024,09,다가구주택,부산,14,1396500000
전세보증금반환보증,2024,09,다가구주택,대구,55,5412000000
전세보증금반환보증,2024,09,다가구주택,인천,121,17407500000
전세보증금반환보증,2024,09,다가구주택,광주,8,615000000
전세보증금반환보증,2024,09,다가구주택,대전,23,2510000000
전세보증금반환보증,2024,09,다가구주택,울산,12,825000000
전세보증금반환보증,2024,09,다가구주택,세종,2,107000000
전세보증금반환보증,2024,09,다가구주택,경기,914,1.72E+11
전세보증금반환보증,2024,09,다가구주택,강원,9,613000000
전세보증금반환보증,2024,09,다가구주택,충북,23,1565000000
전세보증금반환보증,2024,09,다가구주택,충남,14,986000000
전세보증금반환보증,2024,09,다가구주택,전북,54,4595000000
전세보증금반환보증,2024,09,다가구주택,전남,2,200000000
전세보증금반환보증,2024,09,다가구주택,경북,29,2106000000
전세보증금반환보증,2024,09,다가구주택,경남,45,4118000000
전세보증금반환보증,2024,09,다가구주택,제주,2,530000000
전세보증금반환보증,2024,09,다중주택,서울,16,2009000000
전세보증금반환보증,2024,09,다중주택,대전,1,63000000
전세보증금반환보증,2024,09,다중주택,강원,1,50000000
전세보증금반환보증,2024,09,다중주택,경남,1,115000000
전세보증금반환보증,2024,09,단독주택,서울,307,55159600000
전세보증금반환보증,2024,09,단독주택,부산,20,2085000000
전세보증금반환보증,2024,09,단독주택,대구,8,538000000
전세보증금반환보증,2024,09,단독주택,인천,35,5220000000
전세보증금반환보증,2024,09,단독주택,광주,5,485000000
전세보증금반환보증,2024,09,단독주택,대전,5,450000000
전세보증금반환보증,2024,09,단독주택,울산,10,920000000
전세보증금반환보증,2024,09,단독주택,경기,357,75718125000
전세보증금반환보증,2024,09,단독주택,강원,6,836000000
전세보증금반환보증,2024,09,단독주택,충북,5,405000000
전세보증금반환보증,2024,09,단독주택,충남,3,360000000
전세보증금반환보증,2024,09,단독주택,전북,1,100000000
전세보증금반환보증,2024,09,단독주택,전남,0,0
전세보증금반환보증,2024,09,단독주택,경북,1,65000000
전세보증금반환보증,2024,09,단독주택,경남,24,2200000000
전세보증금반환보증,2024,09,단독주택,제주,4,587000000
전세보증금반환보증,2024,09,아파트,서울,6652,2.42E+12
전세보증금반환보증,2024,09,아파트,부산,3125,7.05E+11
전세보증금반환보증,2024,09,아파트,대구,1352,2.91E+11
전세보증금반환보증,2024,09,아파트,인천,5041,1.3E+12
전세보증금반환보증,2024,09,아파트,광주,825,1.79E+11
전세보증금반환보증,2024,09,아파트,대전,961,2.22E+11
전세보증금반환보증,2024,09,아파트,울산,748,1.66E+11
전세보증금반환보증,2024,09,아파트,세종,598,1.25E+11
전세보증금반환보증,2024,09,아파트,경기,17383,5.08E+12
전세보증금반환보증,2024,09,아파트,강원,694,1.33E+11
전세보증금반환보증,2024,09,아파트,충북,906,1.9E+11
전세보증금반환보증,2024,09,아파트,충남,1157,2.2E+11
전세보증금반환보증,2024,09,아파트,전북,630,1.3E+11
전세보증금반환보증,2024,09,아파트,전남,390,72881850000
전세보증금반환보증,2024,09,아파트,경북,1045,1.86E+11
전세보증금반환보증,2024,09,아파트,경남,2214,4.27E+11
전세보증금반환보증,2024,09,아파트,제주,143,30031200000
전세보증금반환보증,2024,09,연립주택,서울,350,77626450000
전세보증금반환보증,2024,09,연립주택,부산,28,4150500000
전세보증금반환보증,2024,09,연립주택,대구,3,713000000
전세보증금반환보증,2024,09,연립주택,인천,67,9673350000
전세보증금반환보증,2024,09,연립주택,광주,5,797900000
전세보증금반환보증,2024,09,연립주택,대전,2,189700000
전세보증금반환보증,2024,09,연립주택,울산,4,655000000
전세보증금반환보증,2024,09,연립주택,세종,3,180260000
전세보증금반환보증,2024,09,연립주택,경기,258,64683400000
전세보증금반환보증,2024,09,연립주택,강원,3,345000000
전세보증금반환보증,2024,09,연립주택,충북,2,250000000
전세보증금반환보증,2024,09,연립주택,충남,5,221000000
전세보증금반환보증,2024,09,연립주택,전북,1,129000000
전세보증금반환보증,2024,09,연립주택,전남,5,1237000000
전세보증금반환보증,2024,09,연립주택,경북,6,466000000
전세보증금반환보증,2024,09,연립주택,경남,9,935000000
전세보증금반환보증,2024,09,연립주택,제주,56,11715500000
전세보증금반환보증,2024,09,오피스텔,서울,5371,1.14E+12
전세보증금반환보증,2024,09,오피스텔,부산,781,1.09E+11
전세보증금반환보증,2024,09,오피스텔,대구,232,35763700000
전세보증금반환보증,2024,09,오피스텔,인천,1881,2.8E+11
전세보증금반환보증,2024,09,오피스텔,광주,144,19929948000
전세보증금반환보증,2024,09,오피스텔,대전,56,9998900000
전세보증금반환보증,2024,09,오피스텔,울산,144,20167200000
전세보증금반환보증,2024,09,오피스텔,세종,19,1583600000
전세보증금반환보증,2024,09,오피스텔,경기,4034,7.68E+11
전세보증금반환보증,2024,09,오피스텔,강원,30,2708500000
전세보증금반환보증,2024,09,오피스텔,충북,46,4496700000
전세보증금반환보증,2024,09,오피스텔,충남,180,32645640000
전세보증금반환보증,2024,09,오피스텔,전북,22,3560000000
전세보증금반환보증,2024,09,오피스텔,전남,47,5314000000
전세보증금반환보증,2024,09,오피스텔,경북,34,2855200000
전세보증금반환보증,2024,09,오피스텔,경남,144,17446100000
전세보증금반환보증,2024,09,오피스텔,제주,46,7661000000
전세보증금반환보증,2024,12,노인복지주택,경기,3,1270000000
전세보증금반환보증,2024,12,다세대주택,서울,6967,1.46E+12
전세보증금반환보증,2024,12,다세대주택,부산,252,25485000000
전세보증금반환보증,2024,12,다세대주택,대구,28,2490000000
전세보증금반환보증,2024,12,다세대주택,인천,792,65339000000
전세보증금반환보증,2024,12,다세대주택,광주,6,1076000000
전세보증금반환보증,2024,12,다세대주택,대전,11,1073000000
전세보증금반환보증,2024,12,다세대주택,울산,10,1159000000
전세보증금반환보증,2024,12,다세대주택,세종,2,180000000
전세보증금반환보증,2024,12,다세대주택,경기,1714,2.52E+11
전세보증금반환보증,2024,12,다세대주택,강원,9,1198000000
전세보증금반환보증,2024,12,다세대주택,충북,6,842000000
전세보증금반환보증,2024,12,다세대주택,충남,8,504000000
전세보증금반환보증,2024,12,다세대주택,전북,4,445000000
전세보증금반환보증,2024,12,다세대주택,전남,3,455000000
전세보증금반환보증,2024,12,다세대주택,경북,11,807000000
전세보증금반환보증,2024,12,다세대주택,경남,13,1082000000
전세보증금반환보증,2024,12,다세대주택,제주,30,5547000000
전세보증금반환보증,2024,12,다가구주택,서울,659,1.24E+11
전세보증금반환보증,2024,12,다가구주택,부산,6,530000000
전세보증금반환보증,2024,12,다가구주택,대구,47,4232000000
전세보증금반환보증,2024,12,다가구주택,인천,78,11740000000
전세보증금반환보증,2024,12,다가구주택,광주,6,392000000
전세보증금반환보증,2024,12,다가구주택,대전,29,2988000000
전세보증금반환보증,2024,12,다가구주택,울산,8,615000000
전세보증금반환보증,2024,12,다가구주택,세종,1,55000000
전세보증금반환보증,2024,12,다가구주택,경기,763,1.45E+11
전세보증금반환보증,2024,12,다가구주택,강원,16,1217000000
전세보증금반환보증,2024,12,다가구주택,충북,13,853000000
전세보증금반환보증,2024,12,다가구주택,충남,19,1294000000
전세보증금반환보증,2024,12,다가구주택,전북,46,3588000000
전세보증금반환보증,2024,12,다가구주택,전남,1,100000000
전세보증금반환보증,2024,12,다가구주택,경북,47,3937000000
전세보증금반환보증,2024,12,다가구주택,경남,54,4968000000
전세보증금반환보증,2024,12,다가구주택,제주,5,650000000
전세보증금반환보증,2024,12,다중주택,서울,9,1300000000
전세보증금반환보증,2024,12,다중주택,인천,1,60000000
전세보증금반환보증,2024,12,다중주택,대전,2,77000000
전세보증금반환보증,2024,12,단독주택,서울,273,48928000000
전세보증금반환보증,2024,12,단독주택,부산,15,1295000000
전세보증금반환보증,2024,12,단독주택,대구,17,1682000000
전세보증금반환보증,2024,12,단독주택,인천,27,3680000000
전세보증금반환보증,2024,12,단독주택,광주,1,90000000
전세보증금반환보증,2024,12,단독주택,대전,4,320000000
전세보증금반환보증,2024,12,단독주택,울산,10,1014000000
전세보증금반환보증,2024,12,단독주택,세종,3,300000000
전세보증금반환보증,2024,12,단독주택,경기,309,55960000000
전세보증금반환보증,2024,12,단독주택,강원,6,755000000
전세보증금반환보증,2024,12,단독주택,충북,2,115000000
전세보증금반환보증,2024,12,단독주택,충남,2,300000000
전세보증금반환보증,2024,12,단독주택,전남,1,150000000
전세보증금반환보증,2024,12,단독주택,경북,2,268000000
전세보증금반환보증,2024,12,단독주택,경남,19,2000000000
전세보증금반환보증,2024,12,단독주택,제주,3,790000000
전세보증금반환보증,2024,12,아파트,서울,5888,2.11E+12
전세보증금반환보증,2024,12,아파트,부산,3095,6.95E+11
전세보증금반환보증,2024,12,아파트,대구,1387,2.98E+11
전세보증금반환보증,2024,12,아파트,인천,4564,1.17E+12
전세보증금반환보증,2024,12,아파트,광주,739,1.59E+11
전세보증금반환보증,2024,12,아파트,대전,831,1.96E+11
전세보증금반환보증,2024,12,아파트,울산,593,1.24E+11
전세보증금반환보증,2024,12,아파트,세종,639,1.36E+11
전세보증금반환보증,2024,12,아파트,경기,15420,4.5E+12
전세보증금반환보증,2024,12,아파트,강원,646,1.23E+11
전세보증금반환보증,2024,12,아파트,충북,880,1.84E+11
전세보증금반환보증,2024,12,아파트,충남,947,1.77E+11
전세보증금반환보증,2024,12,아파트,전북,595,1.19E+11
전세보증금반환보증,2024,12,아파트,전남,364,68873000000
전세보증금반환보증,2024,12,아파트,경북,1135,2.13E+11
전세보증금반환보증,2024,12,아파트,경남,1890,3.66E+11
전세보증금반환보증,2024,12,아파트,제주,119,23959000000
전세보증금반환보증,2024,12,연립주택,서울,320,68221000000
전세보증금반환보증,2024,12,연립주택,부산,20,2917000000
전세보증금반환보증,2024,12,연립주택,대구,6,555000000
전세보증금반환보증,2024,12,연립주택,인천,76,12599000000
전세보증금반환보증,2024,12,연립주택,광주,11,2618000000
전세보증금반환보증,2024,12,연립주택,대전,5,792000000
전세보증금반환보증,2024,12,연립주택,세종,1,84000000
전세보증금반환보증,2024,12,연립주택,경기,248,58221000000
전세보증금반환보증,2024,12,연립주택,강원,3,720000000
전세보증금반환보증,2024,12,연립주택,충북,1,80000000
전세보증금반환보증,2024,12,연립주택,충남,4,286000000
전세보증금반환보증,2024,12,연립주택,전북,6,1135000000
전세보증금반환보증,2024,12,연립주택,전남,2,300000000
전세보증금반환보증,2024,12,연립주택,경북,3,363000000
전세보증금반환보증,2024,12,연립주택,경남,6,655000000
전세보증금반환보증,2024,12,연립주택,제주,55,12142000000
전세보증금반환보증,2024,12,오피스텔,서울,4680,9.77E+11
전세보증금반환보증,2024,12,오피스텔,부산,687,94441000000
전세보증금반환보증,2024,12,오피스텔,대구,217,34751000000
전세보증금반환보증,2024,12,오피스텔,인천,1657,2.47E+11
전세보증금반환보증,2024,12,오피스텔,광주,128,17993000000
전세보증금반환보증,2024,12,오피스텔,대전,47,8393000000
전세보증금반환보증,2024,12,오피스텔,울산,121,16255000000
전세보증금반환보증,2024,12,오피스텔,세종,24,2056000000
전세보증금반환보증,2024,12,오피스텔,경기,3708,6.8E+11
전세보증금반환보증,2024,12,오피스텔,강원,25,2638000000
전세보증금반환보증,2024,12,오피스텔,충북,41,4323000000
전세보증금반환보증,2024,12,오피스텔,충남,185,33645000000
전세보증금반환보증,2024,12,오피스텔,전북,27,3956000000
전세보증금반환보증,2024,12,오피스텔,전남,50,5372000000
전세보증금반환보증,2024,12,오피스텔,경북,18,1634000000
전세보증금반환보증,2024,12,오피스텔,경남,101,11314000000
전세보증금반환보증,2024,12,오피스텔,제주,39,6673000000
전세보증금반환보증,2025,03,다세대주택,서울,7046,1.45E+12
전세보증금반환보증,2025,03,다세대주택,부산,233,23422000000
전세보증금반환보증,2025,03,다세대주택,대구,30,2901000000
전세보증금반환보증,2025,03,다세대주택,인천,659,56518000000
전세보증금반환보증,2025,03,다세대주택,광주,4,883000000
전세보증금반환보증,2025,03,다세대주택,대전,13,1056000000
전세보증금반환보증,2025,03,다세대주택,울산,9,912000000
전세보증금반환보증,2025,03,다세대주택,세종,1,80000000
전세보증금반환보증,2025,03,다세대주택,경기,1481,2.19E+11
전세보증금반환보증,2025,03,다세대주택,강원,11,1215000000
전세보증금반환보증,2025,03,다세대주택,충북,4,371000000
전세보증금반환보증,2025,03,다세대주택,충남,10,938000000
전세보증금반환보증,2025,03,다세대주택,전북,3,435000000
전세보증금반환보증,2025,03,다세대주택,전남,6,507000000
전세보증금반환보증,2025,03,다세대주택,경북,10,970000000
전세보증금반환보증,2025,03,다세대주택,경남,10,653000000
전세보증금반환보증,2025,03,다세대주택,제주,60,11563000000
전세보증금반환보증,2025,03,다가구주택,서울,637,1.12E+11
전세보증금반환보증,2025,03,다가구주택,부산,11,1088000000
전세보증금반환보증,2025,03,다가구주택,대구,42,3604000000
전세보증금반환보증,2025,03,다가구주택,인천,89,13725000000
전세보증금반환보증,2025,03,다가구주택,광주,12,1054000000
전세보증금반환보증,2025,03,다가구주택,대전,36,3486000000
전세보증금반환보증,2025,03,다가구주택,울산,12,980000000
전세보증금반환보증,2025,03,다가구주택,세종,4,180000000
전세보증금반환보증,2025,03,다가구주택,경기,685,1.26E+11
전세보증금반환보증,2025,03,다가구주택,강원,18,1706000000
전세보증금반환보증,2025,03,다가구주택,충북,22,1688000000
전세보증금반환보증,2025,03,다가구주택,충남,13,1143000000
전세보증금반환보증,2025,03,다가구주택,전북,42,3802000000
전세보증금반환보증,2025,03,다가구주택,전남,2,145000000
전세보증금반환보증,2025,03,다가구주택,경북,32,2435000000
전세보증금반환보증,2025,03,다가구주택,경남,48,4105000000
전세보증금반환보증,2025,03,다가구주택,제주,8,1072000000
전세보증금반환보증,2025,03,다중주택,서울,21,2525000000
전세보증금반환보증,2025,03,다중주택,인천,1,50000000
전세보증금반환보증,2025,03,다중주택,대전,1,50000000
전세보증금반환보증,2025,03,다중주택,경기,3,560000000
전세보증금반환보증,2025,03,다중주택,강원,2,110000000
전세보증금반환보증,2025,03,다중주택,충북,1,50000000
전세보증금반환보증,2025,03,단독주택,서울,276,52045000000
전세보증금반환보증,2025,03,단독주택,부산,17,1502000000
전세보증금반환보증,2025,03,단독주택,대구,17,2090000000
전세보증금반환보증,2025,03,단독주택,인천,23,3990000000
전세보증금반환보증,2025,03,단독주택,광주,2,483000000
전세보증금반환보증,2025,03,단독주택,대전,8,745000000
전세보증금반환보증,2025,03,단독주택,울산,1,60000000
전세보증금반환보증,2025,03,단독주택,세종,2,670000000
전세보증금반환보증,2025,03,단독주택,경기,267,47859000000
전세보증금반환보증,2025,03,단독주택,강원,8,828000000
전세보증금반환보증,2025,03,단독주택,충북,4,505000000
전세보증금반환보증,2025,03,단독주택,충남,4,340000000
전세보증금반환보증,2025,03,단독주택,전북,3,220000000
전세보증금반환보증,2025,03,단독주택,전남,1,270000000
전세보증금반환보증,2025,03,단독주택,경남,22,2176000000
전세보증금반환보증,2025,03,단독주택,제주,8,1814000000
전세보증금반환보증,2025,03,아파트,서울,6809,2.4E+12
전세보증금반환보증,2025,03,아파트,부산,3221,7.3E+11
전세보증금반환보증,2025,03,아파트,대구,1478,3.19E+11
전세보증금반환보증,2025,03,아파트,인천,5218,1.33E+12
전세보증금반환보증,2025,03,아파트,광주,803,1.79E+11
전세보증금반환보증,2025,03,아파트,대전,1150,2.63E+11
전세보증금반환보증,2025,03,아파트,울산,634,1.39E+11
전세보증금반환보증,2025,03,아파트,세종,766,1.61E+11
전세보증금반환보증,2025,03,아파트,경기,16958,4.94E+12
전세보증금반환보증,2025,03,아파트,강원,864,1.59E+11
전세보증금반환보증,2025,03,아파트,충북,1005,2.18E+11
전세보증금반환보증,2025,03,아파트,충남,1193,2.23E+11
전세보증금반환보증,2025,03,아파트,전북,694,1.37E+11
전세보증금반환보증,2025,03,아파트,전남,477,90577000000
전세보증금반환보증,2025,03,아파트,경북,1240,2.26E+11
전세보증금반환보증,2025,03,아파트,경남,2220,4.36E+11
전세보증금반환보증,2025,03,아파트,제주,207,45549000000
전세보증금반환보증,2025,03,연립주택,서울,324,72175000000
전세보증금반환보증,2025,03,연립주택,부산,22,2697000000
전세보증금반환보증,2025,03,연립주택,대구,2,385000000
전세보증금반환보증,2025,03,연립주택,인천,70,12152000000
전세보증금반환보증,2025,03,연립주택,광주,9,2150000000
전세보증금반환보증,2025,03,연립주택,대전,9,1158000000
전세보증금반환보증,2025,03,연립주택,울산,4,640000000
전세보증금반환보증,2025,03,연립주택,세종,1,79000000
전세보증금반환보증,2025,03,연립주택,경기,226,53490000000
전세보증금반환보증,2025,03,연립주택,강원,4,479000000
전세보증금반환보증,2025,03,연립주택,충북,2,250000000
전세보증금반환보증,2025,03,연립주택,충남,2,145000000
전세보증금반환보증,2025,03,연립주택,전북,7,1180000000
전세보증금반환보증,2025,03,연립주택,전남,3,687000000
전세보증금반환보증,2025,03,연립주택,경북,5,459000000
전세보증금반환보증,2025,03,연립주택,경남,9,994000000
전세보증금반환보증,2025,03,연립주택,제주,73,13307000000
전세보증금반환보증,2025,03,오피스텔,서울,5770,1.18E+12
전세보증금반환보증,2025,03,오피스텔,부산,722,1E+11
전세보증금반환보증,2025,03,오피스텔,대구,283,42571000000
전세보증금반환보증,2025,03,오피스텔,인천,1837,2.77E+11
전세보증금반환보증,2025,03,오피스텔,광주,123,16166000000
전세보증금반환보증,2025,03,오피스텔,대전,78,12754000000
전세보증금반환보증,2025,03,오피스텔,울산,83,10668000000
전세보증금반환보증,2025,03,오피스텔,세종,31,2599000000
전세보증금반환보증,2025,03,오피스텔,경기,4303,8.07E+11
전세보증금반환보증,2025,03,오피스텔,강원,45,3766000000
전세보증금반환보증,2025,03,오피스텔,충북,36,3886000000
전세보증금반환보증,2025,03,오피스텔,충남,231,41231000000
